customer_id,revenue,clicks,conversions,session_duration,region,device_type
CUST_001161,1.65,15.0,3.0,31.5,West,Tablet
CUST_001162,517.56,23.0,,11.9,East,Desktop
CUST_001163,6.25,22.0,1.0,4.1,West,Mobile
CUST_001164,4.6,11.0,0.0,10.2,West,Desktop
CUST_001165,112.97,20.0,3.0,97.8,West,Tablet
CUST_001166,618.75,27.0,0.0,14.5,West,Desktop
CUST_001167,174.36,41.0,1.0,36.6,West,Tablet
CUST_001168,65.15,29.0,0.0,7.2,West,Tablet
CUST_001169,67.61,19.0,2.0,18.4,North,Tablet
CUST_001170,92.21,20.0,0.0,21.5,East,Tablet
CUST_001171,82.33,6.0,4.0,30.0,West,Tablet
CUST_001172,46.41,28.0,1.0,14.3,West,Tablet
CUST_001173,37.53,,0.0,22.6,West,Mobile
CUST_001174,30.72,18.0,2.0,117.8,West,Mobile
CUST_001175,13.4,24.0,2.0,6.0,North,Tablet
CUST_001176,,24.0,,64.2,West,Tablet
CUST_001177,4.34,39.0,2.0,12.4,West,Mobile
CUST_001178,29.43,29.0,1.0,5.4,North,Tablet
CUST_001179,10.11,24.0,1.0,22.9,East,Mobile
CUST_001180,,18.0,,14.6,East,Tablet
CUST_001181,41.09,52.0,1.0,17.8,West,Desktop
CUST_001182,175.99,23.0,3.0,28.6,West,Tablet
CUST_001183,99.68,31.0,2.0,9.7,East,Tablet
CUST_001184,5.03,28.0,0.0,15.1,East,Desktop
CUST_001185,10.1,21.0,1.0,6.9,East,Tablet
CUST_001186,102.4,20.0,3.0,15.2,North,Tablet
CUST_001187,10.19,20.0,4.0,7.6,West,Tablet
CUST_001188,25.29,19.0,0.0,18.7,West,Tablet
CUST_001189,64.08,36.0,1.0,13.1,West,Mobile
CUST_001190,10.36,39.0,4.0,24.2,West,Desktop
CUST_001191,37.58,42.0,2.0,15.5,West,Tablet
CUST_001192,6.68,,0.0,23.5,West,Desktop
CUST_001193,16.09,18.0,1.0,9.9,West,Desktop
CUST_001194,48.61,34.0,0.0,10.9,West,Tablet
CUST_001195,4.9,41.0,1.0,13.5,North,Tablet
CUST_001196,56.18,19.0,1.0,12.8,East,Tablet
CUST_001197,32.34,22.0,0.0,12.2,West,Tablet
CUST_001198,64.26,22.0,0.0,16.6,West,Tablet
CUST_001199,43.32,14.0,1.0,11.6,West,Tablet
CUST_001200,170.2,,1.0,12.0,North,Tablet
CUST_001201,38.49,16.0,1.0,19.7,East,Tablet
CUST_001202,19.78,30.0,0.0,0.8,West,Desktop
CUST_001203,38.35,27.0,1.0,12.9,West,Tablet
CUST_001204,63.56,18.0,1.0,7.8,West,Tablet
CUST_001205,35.12,11.0,2.0,10.1,North,Desktop
CUST_001206,34.77,28.0,,13.2,East,Desktop
CUST_001207,14.26,18.0,0.0,15.7,West,Tablet
CUST_001208,14.95,14.0,1.0,9.6,West,Tablet
CUST_001209,6.15,25.0,0.0,22.3,West,Mobile
CUST_001210,270.29,29.0,1.0,,East,Desktop
CUST_001211,7.44,33.0,1.0,20.1,West,Mobile
CUST_001212,14.42,19.0,0.0,0.0,East,Tablet
CUST_001213,13.98,20.0,0.0,13.4,West,Mobile
CUST_001214,96.92,11.0,1.0,13.4,North,Desktop
CUST_001215,23.24,11.0,0.0,12.8,North,Tablet
CUST_001216,148.01,45.0,1.0,26.8,West,Tablet
CUST_001217,14.76,24.0,1.0,7.6,West,Mobile
CUST_001218,46.28,14.0,3.0,13.1,North,Desktop
CUST_001219,12.15,36.0,2.0,16.4,West,Tablet
CUST_001220,434.49,19.0,1.0,28.1,West,Tablet
CUST_001221,7.96,32.0,0.0,3.1,West,Tablet
CUST_001222,517.98,,0.0,22.5,West,Desktop
CUST_001223,70.85,27.0,5.0,19.0,West,Tablet
CUST_001224,54.41,37.0,0.0,,East,Tablet
CUST_001225,26.51,16.0,0.0,10.3,West,Desktop
CUST_001226,28.34,27.0,1.0,15.4,East,Desktop
CUST_001227,34.9,35.0,,18.1,West,Mobile
CUST_001228,27.76,26.0,0.0,13.7,North,Tablet
CUST_001229,105.28,25.0,1.0,4.7,West,Mobile
CUST_001230,469.95,37.0,0.0,17.3,North,Mobile
CUST_001231,16.96,43.0,,27.7,North,Tablet
CUST_001232,6.4,,0.0,11.7,East,Mobile
CUST_001233,29.79,17.0,3.0,8.3,West,Mobile
CUST_001234,731.91,27.0,0.0,9.8,West,Tablet
CUST_001235,,19.0,1.0,8.8,East,Mobile
CUST_001236,236.73,19.0,2.0,16.5,East,Tablet
CUST_001237,247.95,22.0,0.0,21.6,West,Tablet
CUST_001238,17.04,34.0,2.0,28.5,West,Desktop
CUST_001239,65.55,,1.0,7.0,West,Tablet
CUST_001240,233.71,21.0,0.0,9.6,West,Desktop
CUST_001241,21.01,25.0,5.0,25.9,East,Mobile
CUST_001242,25.94,12.0,1.0,21.3,West,Mobile
CUST_001243,16.48,19.0,0.0,16.9,West,Tablet
CUST_001244,9.8,32.0,0.0,18.7,East,Mobile
CUST_001245,15.19,19.0,2.0,12.2,West,Tablet
CUST_001246,7.62,41.0,1.0,20.7,East,Tablet
CUST_001247,34.5,39.0,1.0,14.4,West,Desktop
CUST_001248,13.14,22.0,0.0,9.0,West,Mobile
CUST_001249,43.84,24.0,1.0,16.7,West,Tablet
CUST_001250,5.12,23.0,2.0,25.5,West,Mobile
CUST_001251,49.26,21.0,3.0,19.0,North,Desktop
CUST_001252,90.04,19.0,1.0,106.7,West,Tablet
CUST_001253,3.03,33.0,0.0,14.6,East,Mobile
CUST_001254,51.88,11.0,0.0,13.7,West,Tablet
CUST_001255,144.49,20.0,1.0,3.8,East,Desktop
CUST_001256,7.76,16.0,3.0,24.8,North,Mobile
CUST_001257,246.43,25.0,0.0,19.6,East,Tablet
CUST_001258,54.75,13.0,1.0,17.8,West,Tablet
CUST_001259,14.21,17.0,2.0,4.6,West,Tablet
CUST_001260,30.97,17.0,1.0,22.3,West,Tablet
CUST_001261,64.71,13.0,1.0,18.7,West,Tablet
CUST_001262,36.28,12.0,1.0,7.8,North,Mobile
CUST_001263,63.21,,0.0,23.8,West,Tablet
CUST_001264,10.97,9.0,,14.8,West,Mobile
CUST_001265,40.58,8.0,0.0,0.0,East,Desktop
CUST_001266,6.07,38.0,1.0,8.5,East,Desktop
CUST_001267,28.98,30.0,2.0,3.2,West,Mobile
CUST_001268,11.19,26.0,,12.0,West,Mobile
CUST_001269,13.7,,1.0,14.3,West,Tablet
CUST_001270,145.96,16.0,1.0,12.9,West,Tablet
CUST_001271,122.68,27.0,,4.8,West,Mobile
CUST_001272,68.78,11.0,,7.0,West,Desktop
CUST_001273,,33.0,2.0,0.0,East,Mobile
CUST_001274,22.65,25.0,4.0,24.5,East,Tablet
CUST_001275,141.98,34.0,1.0,13.2,East,Mobile
CUST_001276,39.25,11.0,1.0,18.5,West,Desktop
CUST_001277,535.5,21.0,1.0,19.8,West,Tablet
CUST_001278,53.09,18.0,0.0,20.7,East,Tablet
CUST_001279,41.7,25.0,2.0,47.3,East,Tablet
CUST_001280,22.85,28.0,2.0,22.2,West,Mobile
CUST_001281,38.87,43.0,2.0,2.6,North,Desktop
CUST_001282,27.58,29.0,2.0,4.6,West,Mobile
CUST_001283,77.46,22.0,0.0,8.4,West,Desktop
CUST_001284,104.38,28.0,1.0,20.3,East,Desktop
CUST_001285,12.89,20.0,2.0,9.9,East,Mobile
CUST_001286,6.7,18.0,,12.4,North,Desktop
CUST_001287,3.66,13.0,0.0,24.4,West,Tablet
CUST_001288,60.92,,0.0,23.8,West,Mobile
CUST_001289,8.81,9.0,1.0,17.0,North,Desktop
CUST_001290,2.5,11.0,0.0,28.0,East,Desktop
CUST_001291,52.79,25.0,3.0,18.8,West,Tablet
CUST_001292,659.58,22.0,4.0,14.8,West,Tablet
CUST_001293,32.88,20.0,,24.5,West,Tablet
CUST_001294,90.58,24.0,2.0,16.2,West,Mobile
CUST_001295,36.53,17.0,1.0,20.0,East,Tablet
CUST_001296,29.41,33.0,3.0,0.0,West,Tablet
CUST_001297,99.77,35.0,,15.3,North,Tablet
CUST_001298,23.38,29.0,3.0,6.8,West,Mobile
CUST_001299,45.64,10.0,0.0,9.0,East,Tablet
CUST_001300,48.72,27.0,0.0,14.5,West,Desktop
CUST_001301,14.85,28.0,0.0,24.3,West,Desktop
CUST_001302,108.9,13.0,0.0,,East,Desktop
CUST_001303,26.84,16.0,2.0,109.8,East,Desktop
CUST_001304,13.37,20.0,0.0,15.4,West,Tablet
CUST_001305,63.04,15.0,1.0,14.9,East,Tablet
CUST_001306,11.27,51.0,2.0,15.2,East,Mobile
CUST_001307,34.25,43.0,,23.6,East,Tablet
CUST_001308,32.76,7.0,2.0,21.6,West,Tablet
CUST_001309,121.88,30.0,0.0,24.8,East,Desktop
CUST_001310,58.54,25.0,3.0,13.9,East,Tablet
CUST_001311,32.14,22.0,1.0,2.7,West,Tablet
CUST_001312,88.35,29.0,1.0,15.3,North,Tablet
CUST_001313,175.61,25.0,2.0,15.9,West,Tablet
CUST_001314,64.67,26.0,0.0,30.1,West,Desktop
CUST_001315,33.53,48.0,2.0,14.6,West,Tablet
CUST_001316,6.86,32.0,,28.9,West,Desktop
CUST_001317,9.22,20.0,0.0,24.2,East,Tablet
CUST_001318,22.96,22.0,0.0,19.6,West,Tablet
CUST_001319,15.94,66.0,3.0,16.3,East,Tablet
CUST_001320,,24.0,2.0,8.3,West,Desktop
CUST_001321,35.44,,1.0,9.9,West,Tablet
CUST_001322,62.53,17.0,1.0,3.4,West,Mobile
CUST_001323,,18.0,1.0,21.7,West,Desktop
CUST_001324,59.37,21.0,1.0,0.0,North,Tablet
CUST_001325,35.78,,0.0,12.5,East,Desktop
CUST_001326,3.09,38.0,0.0,21.2,North,Tablet
CUST_001327,10.73,19.0,1.0,11.6,West,Mobile
CUST_001328,27.86,14.0,1.0,12.4,North,Tablet
CUST_001329,7.76,26.0,1.0,21.5,West,Tablet
CUST_001330,68.03,33.0,0.0,5.2,West,Mobile
CUST_001331,207.87,47.0,1.0,13.8,East,Tablet
CUST_001332,142.95,25.0,1.0,16.4,West,Mobile
CUST_001333,,8.0,3.0,9.4,West,Desktop
CUST_001334,198.12,14.0,0.0,0.0,West,Tablet
CUST_001335,39.58,19.0,0.0,22.7,West,Mobile
CUST_001336,22.1,39.0,1.0,3.4,West,Mobile
CUST_001337,15.86,17.0,1.0,14.7,East,Tablet
CUST_001338,23.04,,3.0,15.3,North,Mobile
CUST_001339,20.78,27.0,1.0,5.4,West,Desktop
CUST_001340,40.63,38.0,2.0,16.5,West,Desktop
CUST_001341,40.15,8.0,1.0,14.8,East,Tablet
CUST_001342,33.24,24.0,1.0,22.0,East,Tablet
CUST_001343,404.82,25.0,0.0,13.6,East,Desktop
CUST_001344,138.21,19.0,1.0,7.4,West,Tablet
CUST_001345,103.49,19.0,1.0,5.8,West,Mobile
CUST_001346,5.57,33.0,0.0,6.0,West,Desktop
CUST_001347,1.55,20.0,2.0,28.2,West,Tablet
CUST_001348,101.61,21.0,2.0,1.9,West,Mobile
CUST_001349,6.42,20.0,2.0,7.8,West,Tablet
CUST_001350,25.29,22.0,4.0,19.4,West,Tablet
CUST_001351,8.13,21.0,4.0,7.3,West,Tablet
CUST_001352,3.81,22.0,0.0,8.9,West,Tablet
CUST_001353,63.42,16.0,0.0,8.3,East,Desktop
CUST_001354,82.35,22.0,0.0,20.6,West,Mobile
CUST_001355,16.58,23.0,1.0,0.0,East,Tablet
CUST_001356,1.48,18.0,1.0,10.7,West,Tablet
CUST_001357,17.19,,0.0,17.8,West,Mobile
CUST_001358,52.99,14.0,0.0,14.7,North,Tablet
CUST_001359,5.61,19.0,0.0,8.2,East,Tablet
CUST_001360,41.27,15.0,0.0,26.3,West,Tablet
CUST_001361,32.51,24.0,1.0,13.1,North,Tablet
CUST_001362,66.36,18.0,2.0,11.0,West,Tablet
CUST_001363,38.23,21.0,1.0,15.8,West,Tablet
CUST_001364,10.3,10.0,1.0,13.8,East,Tablet
CUST_001365,139.2,28.0,1.0,24.4,East,Mobile
CUST_001366,27.38,7.0,1.0,6.0,West,Desktop
CUST_001367,32.05,5.0,1.0,12.6,West,Tablet
CUST_001368,10.81,23.0,0.0,6.0,West,Tablet
CUST_001369,19.45,16.0,4.0,20.3,North,Tablet
CUST_001370,11.45,37.0,0.0,9.0,West,Tablet
CUST_001371,26.91,10.0,3.0,7.3,East,Tablet
CUST_001372,258.28,32.0,0.0,0.2,West,Tablet
CUST_001373,6.38,22.0,1.0,11.5,North,Tablet
CUST_001374,4.78,16.0,0.0,28.3,North,Tablet
CUST_001375,193.52,23.0,,7.5,West,Mobile
CUST_001376,25.76,17.0,1.0,13.3,East,Tablet
CUST_001377,14.84,11.0,1.0,22.8,West,Tablet
CUST_001378,115.34,22.0,1.0,10.7,West,Desktop
CUST_001379,,46.0,3.0,2.3,West,Tablet
CUST_001380,296.25,17.0,1.0,19.6,West,Tablet
CUST_001381,74.7,33.0,1.0,,West,Desktop
CUST_001382,,,1.0,5.5,West,Tablet
CUST_001383,440.88,25.0,0.0,21.4,East,Tablet
CUST_001384,16.01,33.0,0.0,8.5,West,Desktop
CUST_001385,80.68,15.0,0.0,18.9,North,Desktop
CUST_001386,47.43,22.0,0.0,9.3,West,Tablet
CUST_001387,157.92,16.0,1.0,16.2,West,Tablet
CUST_001388,215.68,12.0,1.0,13.2,East,Tablet
CUST_001389,34.41,17.0,0.0,32.2,West,Mobile
CUST_001390,13.41,10.0,2.0,7.5,West,Mobile
CUST_001391,57.51,25.0,4.0,8.7,East,Tablet
CUST_001392,14.68,20.0,0.0,22.0,West,Tablet
CUST_001393,370.95,33.0,,20.2,North,Desktop
CUST_001394,39.01,17.0,1.0,9.5,East,Mobile
CUST_001395,21.36,33.0,0.0,22.9,East,Tablet
CUST_001396,41.33,25.0,0.0,14.5,West,Tablet
CUST_001397,,21.0,0.0,19.2,East,Tablet
CUST_001398,10.32,16.0,0.0,6.0,West,Desktop
CUST_001399,139.84,29.0,0.0,23.9,North,Tablet
CUST_001400,15.06,15.0,2.0,18.4,South,Desktop
CUST_001401,9.43,34.0,,5.6,West,Tablet
CUST_001402,63.05,12.0,0.0,23.7,West,Mobile
CUST_001403,137.39,29.0,0.0,23.0,West,Mobile
CUST_001404,78.47,28.0,3.0,17.1,East,Mobile
CUST_001405,,22.0,0.0,27.6,West,Mobile
CUST_001406,13.35,31.0,2.0,16.6,West,Desktop
CUST_001407,83.92,13.0,1.0,31.8,West,Desktop
CUST_001408,200.66,35.0,,19.0,East,Desktop
CUST_001409,22.48,18.0,0.0,6.8,West,Desktop
CUST_001410,24.51,19.0,3.0,16.9,East,Tablet
CUST_001411,163.01,,1.0,,West,Tablet
CUST_001412,64.55,25.0,0.0,22.8,West,Tablet
CUST_001413,57.23,36.0,0.0,12.0,West,Tablet
CUST_001414,,19.0,1.0,10.6,West,Tablet
CUST_001415,15.3,10.0,3.0,3.9,West,Mobile
CUST_001416,100.83,28.0,3.0,0.0,West,Desktop
CUST_001417,,23.0,1.0,20.8,West,Desktop
CUST_001418,45.71,22.0,0.0,6.4,West,Tablet
CUST_001419,207.3,17.0,5.0,,North,Desktop
CUST_001420,60.91,24.0,1.0,10.2,East,Mobile
CUST_001421,63.18,21.0,2.0,17.4,East,Mobile
CUST_001422,,22.0,1.0,32.8,East,Mobile
CUST_001423,21.37,14.0,1.0,33.3,West,Tablet
CUST_001424,12.1,10.0,0.0,14.0,North,Tablet
CUST_001425,9.45,31.0,3.0,10.7,East,Desktop
CUST_001426,3.13,21.0,0.0,15.2,East,Mobile
CUST_001427,390.51,25.0,1.0,6.1,West,Mobile
CUST_001428,8.81,27.0,1.0,17.7,East,Mobile
CUST_001429,25.39,28.0,1.0,16.7,West,Tablet
CUST_001430,23.76,,0.0,11.3,North,Tablet
CUST_001431,,17.0,0.0,25.5,West,Tablet
CUST_001432,88.14,25.0,5.0,18.3,West,Desktop
CUST_001433,93.0,43.0,0.0,67.0,West,Mobile
CUST_001434,16.45,26.0,2.0,0.0,West,Desktop
CUST_001435,27.1,51.0,0.0,15.5,East,Tablet
CUST_001436,46.48,,2.0,22.5,North,Desktop
CUST_001437,24.57,14.0,0.0,13.4,West,Tablet
CUST_001438,227.88,19.0,0.0,27.8,West,Tablet
CUST_001439,59.69,17.0,0.0,0.4,East,Desktop
CUST_001440,79.99,23.0,1.0,11.1,West,Desktop
CUST_001441,73.37,14.0,0.0,22.3,East,Mobile
CUST_001442,135.39,35.0,3.0,17.5,East,Mobile
CUST_001443,41.15,26.0,0.0,,East,Tablet
CUST_001444,6.99,17.0,0.0,6.6,East,Mobile
CUST_001445,53.5,19.0,5.0,18.6,West,Mobile
CUST_001446,,46.0,,,West,Tablet
CUST_001447,17.56,26.0,0.0,13.0,West,Mobile
CUST_001448,66.93,31.0,1.0,94.9,East,Tablet
CUST_001449,146.34,11.0,2.0,0.3,East,Tablet
CUST_001450,33.97,28.0,2.0,17.1,West,Tablet
CUST_001451,47.97,37.0,2.0,0.0,West,Mobile
CUST_001452,,40.0,4.0,25.0,West,Tablet
CUST_001453,44.21,20.0,,17.1,East,Tablet
CUST_001454,751.46,43.0,0.0,,South,Tablet
CUST_001455,65.28,18.0,1.0,15.6,East,Tablet
CUST_001456,4.0,23.0,0.0,7.8,East,Mobile
CUST_001457,81.78,28.0,0.0,,West,Mobile
CUST_001458,52.32,22.0,4.0,25.1,West,Tablet
CUST_001459,155.66,17.0,,9.9,North,Tablet
CUST_001460,74.28,31.0,1.0,12.1,West,Tablet
CUST_001461,28.05,17.0,2.0,10.9,North,Tablet
CUST_001462,7.62,21.0,1.0,15.6,West,Tablet
CUST_001463,25.77,11.0,5.0,11.7,West,Desktop
CUST_001464,11.93,19.0,0.0,13.5,North,Tablet
CUST_001465,16.5,17.0,,20.4,West,Desktop
CUST_001466,67.11,20.0,0.0,7.4,West,Mobile
CUST_001467,245.64,15.0,1.0,16.0,West,Tablet
CUST_001468,53.18,30.0,0.0,26.2,West,Tablet
CUST_001469,7.88,28.0,1.0,20.7,East,Tablet
CUST_001470,56.46,6.0,2.0,4.8,West,Tablet
CUST_001471,139.21,30.0,1.0,13.0,West,Tablet
CUST_001472,15.93,41.0,2.0,18.1,East,Tablet
CUST_001473,,24.0,,7.5,West,Mobile
CUST_001474,33.7,22.0,1.0,24.2,East,Tablet
CUST_001475,12.91,22.0,3.0,14.0,West,Desktop
CUST_001476,72.09,28.0,0.0,27.0,East,Tablet
CUST_001477,28.64,36.0,0.0,18.4,West,Desktop
CUST_001478,,22.0,0.0,9.7,West,Mobile
CUST_001479,11.42,12.0,0.0,12.8,East,Tablet
CUST_001480,19.59,14.0,0.0,15.7,West,Tablet
CUST_001481,,23.0,1.0,8.7,South,Tablet
CUST_001482,21.17,25.0,3.0,23.1,West,Desktop
CUST_001483,263.05,9.0,3.0,5.5,North,Tablet
CUST_001484,20.5,32.0,1.0,8.0,West,Tablet
CUST_001485,43.36,27.0,1.0,11.4,West,Desktop
CUST_001486,101.4,19.0,1.0,21.1,East,Desktop
CUST_001487,6.04,14.0,0.0,25.8,West,Desktop
CUST_001488,4.0,26.0,1.0,118.7,West,Tablet
CUST_001489,5.31,8.0,0.0,21.3,West,Desktop
CUST_001490,150.67,14.0,1.0,10.8,East,Tablet
CUST_001491,17.08,15.0,1.0,,North,Tablet
CUST_001492,713.26,9.0,2.0,21.8,East,Tablet
CUST_001493,16.83,34.0,2.0,24.9,West,Tablet
CUST_001494,41.32,29.0,0.0,10.6,West,Tablet
CUST_001495,210.72,34.0,0.0,27.4,East,Desktop
CUST_001496,367.72,15.0,2.0,14.2,East,Tablet
CUST_001497,393.0,38.0,6.0,11.4,West,Tablet
CUST_001498,141.18,24.0,1.0,14.8,North,Tablet
CUST_001499,113.17,46.0,1.0,8.7,West,Tablet
CUST_001500,67.43,38.0,1.0,3.9,East,Desktop
CUST_001501,84.27,45.0,1.0,5.8,West,Tablet
CUST_001502,17.09,22.0,3.0,17.1,North,Tablet
CUST_001503,,23.0,1.0,8.0,East,Tablet
CUST_001504,32.98,12.0,1.0,26.2,East,Tablet
CUST_001505,27.0,21.0,3.0,16.5,West,Tablet
CUST_001506,19.22,15.0,0.0,11.7,West,Mobile
CUST_001507,76.38,37.0,0.0,4.5,East,Tablet
CUST_001508,104.21,14.0,1.0,7.0,West,Mobile
CUST_001509,36.82,25.0,0.0,16.6,East,Tablet
CUST_001510,195.01,37.0,1.0,19.9,East,Desktop
CUST_001511,8.41,26.0,0.0,0.0,East,Desktop
CUST_001512,26.25,32.0,0.0,2.0,West,Tablet
CUST_001513,14.01,25.0,3.0,16.2,West,Mobile
CUST_001514,3.53,6.0,,13.4,West,Mobile
CUST_001515,29.99,31.0,1.0,19.0,East,Tablet
CUST_001516,28.61,22.0,,11.8,West,Tablet
CUST_001517,203.6,14.0,,17.7,East,Tablet
CUST_001518,70.6,17.0,1.0,18.4,East,Tablet
CUST_001519,9.69,12.0,2.0,17.8,West,Tablet
CUST_001520,306.41,24.0,3.0,22.1,North,Tablet
CUST_001521,143.34,15.0,0.0,18.2,West,Tablet
CUST_001522,66.59,,0.0,1.5,West,Tablet
CUST_001523,25.23,24.0,1.0,22.8,West,Tablet
CUST_001524,10.47,17.0,1.0,,East,Desktop
CUST_001525,21.19,20.0,0.0,10.9,West,Tablet
CUST_001526,122.3,20.0,2.0,8.6,East,Mobile
CUST_001527,317.83,18.0,3.0,124.4,West,Tablet
CUST_001528,211.01,11.0,0.0,10.3,West,Desktop
CUST_001529,18.42,15.0,1.0,12.5,East,Tablet
CUST_001530,8.64,,0.0,17.5,East,Desktop
CUST_001531,39.22,14.0,0.0,24.1,West,Mobile
CUST_001532,49.76,24.0,2.0,3.3,West,Tablet
CUST_001533,48.8,11.0,0.0,14.2,North,Mobile
CUST_001534,,,,15.5,West,Tablet
CUST_001535,18.93,18.0,1.0,7.8,West,Tablet
CUST_001536,4.89,25.0,1.0,19.7,East,Mobile
CUST_001537,61.33,21.0,0.0,12.5,East,Tablet
CUST_001538,17.47,51.0,0.0,30.6,West,Desktop
CUST_001539,8.13,22.0,1.0,21.7,East,Tablet
CUST_001540,1.05,23.0,0.0,4.7,West,Tablet
CUST_001541,32.04,20.0,0.0,2.9,East,Tablet
CUST_001542,2370.95,29.0,3.0,30.0,West,Tablet
CUST_001543,243.11,40.0,4.0,17.9,East,Tablet
CUST_001544,19.13,17.0,1.0,22.9,West,Mobile
CUST_001545,218.62,15.0,1.0,28.2,West,Tablet
CUST_001546,58.12,16.0,1.0,9.1,North,Tablet
CUST_001547,9.99,17.0,0.0,18.6,West,Desktop
CUST_001548,47.57,3.0,2.0,17.7,West,Mobile
CUST_001549,83.04,14.0,1.0,8.9,West,Tablet
CUST_001550,144.36,25.0,1.0,9.1,West,Tablet
CUST_001551,29.37,24.0,0.0,19.4,West,Mobile
CUST_001552,25.93,28.0,0.0,4.5,East,Desktop
CUST_001553,11.55,,0.0,10.7,West,Desktop
CUST_001554,12.28,17.0,0.0,18.2,West,Tablet
CUST_001555,25.23,13.0,0.0,15.5,East,Desktop
CUST_001556,51.46,10.0,1.0,23.0,East,Tablet
CUST_001557,99.12,8.0,2.0,15.6,West,Mobile
CUST_001558,12.63,24.0,0.0,18.8,West,Desktop
CUST_001559,198.59,17.0,3.0,9.8,West,Mobile
CUST_001560,23.92,33.0,0.0,15.4,West,Tablet
CUST_001561,32.28,26.0,2.0,19.1,East,Mobile
CUST_001562,13.51,23.0,,13.5,West,Mobile
CUST_001563,1.81,53.0,1.0,1.6,East,Tablet
CUST_001564,95.67,22.0,0.0,23.8,West,Tablet
CUST_001565,80.18,16.0,0.0,27.0,West,Tablet
CUST_001566,23.63,12.0,3.0,4.2,West,Mobile
CUST_001567,35.89,17.0,0.0,24.7,West,Desktop
CUST_001568,61.51,25.0,1.0,24.6,West,Desktop
CUST_001569,5.08,23.0,,16.4,West,Desktop
CUST_001570,17.55,19.0,2.0,8.1,West,Mobile
CUST_001571,85.89,31.0,0.0,3.4,North,Desktop
CUST_001572,7.35,21.0,,21.0,West,Tablet
CUST_001573,47.1,19.0,0.0,115.2,West,Mobile
CUST_001574,6.5,17.0,1.0,12.1,West,Tablet
CUST_001575,57.96,20.0,2.0,30.3,North,Tablet
CUST_001576,31.73,26.0,0.0,7.9,East,Mobile
CUST_001577,4.77,13.0,0.0,16.3,North,Mobile
CUST_001578,133.98,12.0,0.0,20.0,West,Mobile
CUST_001579,13.71,26.0,1.0,21.8,West,Tablet
CUST_001580,12.52,21.0,2.0,15.3,West,Mobile
CUST_001581,42.13,20.0,0.0,14.4,East,Tablet
CUST_001582,131.42,14.0,0.0,0.0,West,Tablet
CUST_001583,9.79,29.0,0.0,,West,Tablet
CUST_001584,35.66,22.0,6.0,8.5,East,Desktop
CUST_001585,55.4,43.0,0.0,22.1,West,Tablet
CUST_001586,76.08,11.0,0.0,18.2,North,Tablet
CUST_001587,40.92,21.0,0.0,15.8,West,Tablet
CUST_001588,21.32,13.0,0.0,20.9,West,Desktop
CUST_001589,12.27,7.0,2.0,,West,Tablet
CUST_001590,36.72,12.0,1.0,25.6,West,Desktop
CUST_001591,9.15,15.0,0.0,23.2,West,Tablet
CUST_001592,0.99,18.0,1.0,48.4,West,Tablet
CUST_001593,55.92,,3.0,18.4,East,Desktop
CUST_001594,97.98,32.0,0.0,23.6,West,Tablet
CUST_001595,1.94,18.0,5.0,17.1,East,Mobile
CUST_001596,9.86,18.0,0.0,66.0,North,Tablet
CUST_001597,69.62,18.0,1.0,9.8,West,Tablet
CUST_001598,391.11,19.0,1.0,4.7,West,Mobile
CUST_001599,33.95,28.0,0.0,8.4,West,Desktop
CUST_001600,13.82,38.0,0.0,24.6,West,Tablet
CUST_001601,26.59,15.0,0.0,12.7,West,Tablet
CUST_001602,172.41,19.0,0.0,11.1,East,Tablet
CUST_001603,15.25,10.0,2.0,15.1,West,Tablet
CUST_001604,12.69,30.0,0.0,13.4,West,Desktop
CUST_001605,18.55,19.0,0.0,0.6,West,Desktop
CUST_001606,10.55,29.0,2.0,20.1,West,Tablet
CUST_001607,38.37,29.0,1.0,15.6,West,Mobile
CUST_001608,232.67,31.0,1.0,20.7,West,Mobile
CUST_001609,48.8,11.0,0.0,15.1,West,Tablet
CUST_001610,24.46,20.0,0.0,15.5,West,Tablet
CUST_001611,23.33,22.0,2.0,15.1,West,Tablet
CUST_001612,,23.0,4.0,26.6,West,Tablet
CUST_001613,95.56,20.0,0.0,13.7,East,Mobile
CUST_001614,30.16,31.0,0.0,15.4,West,Tablet
CUST_001615,26.67,47.0,2.0,28.0,East,Tablet
CUST_001616,1528.02,31.0,2.0,12.1,West,Tablet
CUST_001617,,39.0,0.0,16.9,East,Mobile
CUST_001618,13.43,13.0,2.0,7.8,West,Tablet
CUST_001619,336.36,32.0,6.0,4.9,East,Desktop
CUST_001620,131.39,22.0,0.0,10.4,East,Desktop
CUST_001621,37.94,,0.0,7.6,West,Mobile
CUST_001622,5.89,6.0,0.0,24.4,North,Tablet
CUST_001623,99.79,24.0,1.0,19.5,West,Tablet
CUST_001624,14.85,15.0,0.0,4.1,East,Desktop
CUST_001625,313.55,18.0,0.0,3.6,East,Tablet
CUST_001626,121.03,14.0,4.0,16.0,East,Tablet
CUST_001627,19.36,30.0,0.0,24.1,West,Tablet
CUST_001628,154.04,26.0,0.0,8.4,West,Mobile
CUST_001629,35.92,19.0,1.0,20.3,West,Tablet
CUST_001630,92.14,,1.0,31.3,West,Tablet
CUST_001631,59.24,12.0,2.0,24.8,East,Desktop
CUST_001632,11.99,14.0,1.0,29.0,West,Tablet
CUST_001633,15.3,,,22.5,North,Tablet
CUST_001634,,10.0,2.0,5.6,West,Desktop
CUST_001635,22.16,21.0,0.0,18.5,West,Tablet
